currency_id,currency_name,currency_code,date,buying,selling
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-03,0.6723,0.679
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-03,66.0258,66.6861
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-03,71.0258,71.736
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-03,56.0361,56.5965
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-03,5.5407,5.5961
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-03,0.3553,0.366
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-03,0.3953,0.3993
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-03,42.2595,42.6821
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-03,7.8491,7.9276
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-03,3.0472,3.0777
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-03,75.1836,75.9355
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-03,182.1846,184.0064
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-03,15.2571,15.4096
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-03,14.9418,15.0912
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-03,38.1102,38.4913
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-03,61.522,62.1373
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-04,0.6728,0.6795
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-04,56.0456,56.6061
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-04,70.7576,71.4651
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-04,65.5888,66.2447
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-04,5.4786,5.5333
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-04,5.4029,5.457
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-04,8.2064,8.2885
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-04,0.3139,0.3233
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-04,0.3558,0.3665
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-04,0.3924,0.3963
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-04,41.9943,42.4142
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-04,7.8412,7.9196
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-04,2.9826,3.0124
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-04,75.0563,75.8068
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-04,182.1706,183.9923
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-04,15.2592,15.4118
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-04,14.9439,15.0933
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-04,37.7243,38.1015
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-04,61.1962,61.8082
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-05,0.3139,0.3233
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-05,56.0501,56.6106
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-05,71.0435,71.7539
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-05,65.7325,66.3898
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-05,5.4681,5.5228
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-05,5.4251,5.4794
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-05,8.2201,8.3023
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-05,0.673,0.6797
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-05,0.3547,0.3654
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-05,182.2021,184.0241
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-05,7.8349,7.9133
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-05,2.9894,3.0193
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-05,74.8885,75.6374
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-05,61.3076,61.9207
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-05,0.388,0.3919
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-05,14.9439,15.0933
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-05,37.6096,37.9857
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-05,41.9694,42.3891
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-05,15.2588,15.4114
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-08,0.6739,0.6806
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-08,56.0591,56.6197
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-08,71.0157,71.7258
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-08,65.7045,66.3616
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-08,5.4509,5.5054
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-08,5.4143,5.4684
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-08,8.2092,8.2913
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-08,0.314,0.3234
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-08,0.3863,0.3902
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-08,14.9467,15.0962
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-08,41.9573,42.3768
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-08,37.4755,37.8503
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-08,15.2612,15.4138
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-08,61.2277,61.84
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-08,74.9398,75.6892
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-08,2.9807,3.0105
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-08,7.835,7.9133
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-08,182.1248,183.9461
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-08,0.3546,0.3652
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-09,8.225,8.3072
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-09,0.314,0.3234
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-09,5.4005,5.4545
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-09,0.6744,0.6811
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-09,65.9565,66.616
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-09,71.2505,71.963
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-09,56.063,56.6236
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-09,5.4722,5.5269
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-09,0.3537,0.3643
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-09,182.3505,184.174
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-09,41.8975,42.3164
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-09,7.8248,7.903
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-09,2.994,3.024
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-09,74.8161,75.5642
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-09,0.388,0.3919
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-09,15.2623,15.4149
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-09,14.9489,15.0984
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-09,37.4837,37.8586
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-09,61.3666,61.9802
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-10,0.314,0.3235
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-10,56.072,56.6327
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-10,71.3124,72.0255
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-10,65.8431,66.5016
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-10,5.4656,5.5203
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-10,5.4155,5.4697
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-10,8.2172,8.2994
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-10,0.6743,0.6811
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-10,0.3532,0.3638
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-10,182.3461,184.1696
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-10,41.9449,42.3644
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-10,37.5234,37.8986
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-10,14.9517,15.1013
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-10,15.2664,15.4191
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-10,61.2811,61.8939
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-10,74.9122,75.6613
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-10,3.0014,3.0314
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-10,7.826,7.9043
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-10,0.3891,0.393
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-11,0.3141,0.3235
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-11,8.2335,8.3158
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-11,5.4296,5.4839
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-11,0.6751,0.6819
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-11,65.8013,66.4594
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-11,71.3678,72.0815
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-11,56.0759,56.6367
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-11,5.4798,5.5346
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-11,0.3533,0.3639
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-11,182.3532,184.1768
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-11,41.9384,42.3578
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-11,37.5989,37.9749
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-11,14.952,15.1015
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-11,15.2675,15.4201
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-11,61.3975,62.0115
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-11,74.923,75.6722
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-11,3.0108,3.0409
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-11,7.8217,7.8999
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-11,0.3868,0.3907
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-12,0.3141,0.3235
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-12,8.2549,8.3374
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-12,5.4307,5.485
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-12,0.6752,0.682
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-12,65.8653,66.5239
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-12,71.5355,72.2509
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-12,56.0843,56.6451
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-12,5.4938,5.5487
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-12,0.3505,0.361
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-12,0.3855,0.3893
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-12,41.9322,42.3515
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-12,7.8308,7.9091
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-12,3.01,3.0401
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-12,74.9342,75.6836
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-12,182.4927,184.3176
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-12,15.2681,15.4208
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-12,14.9478,15.0973
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-12,37.6157,37.9919
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-12,61.5525,62.168
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-15,0.6762,0.683
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-15,56.0888,56.6497
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-15,71.3618,72.0754
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-15,65.6854,66.3423
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-15,5.4505,5.505
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-15,5.443,5.4975
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-15,8.2338,8.3162
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-15,0.3141,0.3236
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-15,0.3506,0.3611
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-15,0.3863,0.3901
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-15,41.9136,42.3328
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-15,7.8238,7.902
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-15,3.0021,3.0321
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-15,75.03,75.7803
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-15,182.4793,184.3041
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-15,15.271,15.4237
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-15,14.9554,15.105
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-15,37.4898,37.8647
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-15,61.3948,62.0087
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-16,0.3142,0.3236
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-16,56.0978,56.6588
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-16,71.3788,72.0926
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-16,65.6652,66.3219
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-16,5.4469,5.5014
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-16,5.4305,5.4848
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-16,8.2333,8.3157
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-16,0.6768,0.6836
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-16,0.3495,0.36
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-16,182.4132,184.2373
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-16,7.8177,7.8959
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-16,3.004,3.034
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-16,74.9467,75.6961
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-16,61.399,62.013
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-16,0.3845,0.3884
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-16,14.957,15.1066
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-16,37.3331,37.7064
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-16,41.8141,42.2322
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-16,15.2734,15.4262
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-17,0.6747,0.6814
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-17,56.1012,56.6622
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-17,70.8446,71.553
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-17,65.1506,65.8021
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-17,5.3847,5.4385
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-17,5.3805,5.4343
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-17,8.1852,8.267
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-17,0.3142,0.3236
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-17,0.3825,0.3863
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-17,14.9579,15.1075
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-17,41.5657,41.9813
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-17,37.0212,37.3914
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-17,15.2744,15.4271
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-17,61.0381,61.6485
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-17,74.9512,75.7007
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-17,2.9644,2.994
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-17,7.7985,7.8765
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-17,182.2672,184.0899
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-17,0.3491,0.3596
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-18,8.1842,8.266
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-18,0.3142,0.3237
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-18,5.352,5.4055
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-18,0.6748,0.6815
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-18,64.9335,65.5828
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-18,71.1967,71.9087
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-18,56.109,56.6701
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-18,5.3654,5.419
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-18,0.3474,0.3578
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-18,182.1298,183.9511
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-18,41.5069,41.9219
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-18,7.7979,7.8759
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-18,2.9463,2.9758
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-18,74.7204,75.4676
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-18,0.38,0.3838
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-18,15.2765,15.4292
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-18,14.96,15.1096
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-18,36.8243,37.1926
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-18,61.0354,61.6457
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-19,0.3143,0.3237
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-19,56.1141,56.6752
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-19,71.1807,71.8925
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-19,64.8493,65.4978
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-19,5.3786,5.4324
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-19,5.3454,5.3989
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-19,8.1928,8.2747
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-19,0.6749,0.6816
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-19,0.3464,0.3568
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-19,182.3372,184.1605
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-19,41.603,42.019
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-19,36.8782,37.247
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-19,14.961,15.1106
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-19,15.2775,15.4302
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-19,61.0914,61.7023
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-19,74.6766,75.4234
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-19,2.9684,2.9981
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-19,7.8001,7.8781
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-19,0.3797,0.3835
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-22,0.3143,0.3238
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-22,8.1871,8.269
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-22,5.3632,5.4168
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-01-22,0.6756,0.6823
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-22,64.6287,65.275
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-22,71.1703,71.882
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-22,56.1236,56.6848
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-22,5.3659,5.4195
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-01-22,0.3454,0.3557
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-01-22,182.2109,184.033
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-01-22,41.6749,42.0917
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-01-22,37.0247,37.395
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-01-22,14.9635,15.1131
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-01-22,15.2788,15.4316
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-01-22,61.0456,61.6561
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-01-22,74.7061,75.4532
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-01-22,2.9583,2.9879
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-01-22,7.8049,7.883
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-01-22,0.3794,0.3832
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-01-23,8.192,8.2739
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-01-23,5.3427,5.3961
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-01-23,5.3752,5.4289
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-01-23,0.3144,0.3238
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-01-23,71.3212,72.0344
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-01-23,56.1275,56.6888
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-01-23,64.6109,65.257
